2022-01-09T01:14:20,maintenance.log,LC21B2990001Q,InspurMcaDiagnose:,[3293 : 3305 INFO]【MCAProgressTask】Get register start time: 2022-01-09T01:14:20 
2022-01-09T01:14:20,maintenance.log,LC21B2990001Q,InspurMcaDiagnose:,[3293 : 3305 INFO]【MCAProgressTask】 Before read  cpu register data sleep 90s 
