2021-11-03T13:49:36,maintenance.log,LC21A1190000F,InspurMcaDiagnose:,[3300 : 3312 INFO]【MCAProgressTask】Get register start time: 2021-11-03T13:49:36 
2021-11-03T13:49:36,maintenance.log,LC21A1190000F,InspurMcaDiagnose:,[3300 : 3312 INFO]【MCAProgressTask】 Before read  cpu register data sleep 90s 
