2022-01-01T18:53:02,maintenance.log,LC2192090009A,InspurDiagnose:,|2022-01-01T18:53:02+08:00|MAINBOARD|Deassert|Info|15FFB400|MCE Error  .| 
2022-01-01T18:53:02,maintenance.log,LC2192090009A,inspur_monitor_app:,"[1118 : 1839 CRITICAL]MB ERRORLOG, record 12 bytes.#012now(byte0~11) : Byte0=0x0b, Byte1=0xff, Byte2=0xec, Byte3=0xfc, Byte4=0xf7, Byte5=0xdd, Byte6=0xff, Byte7=0xff, Byte8=0xcf, Byte9=0xcf, Byte10=0xff, Byte11=0x9f; #012former : Byte0=0x0b, Byte1=0xff, Byte2=0xec, Byte3=0xfc, Byte4=0xf7, Byte5=0xd9, Byte6=0xff, Byte7=0xff, Byte8=0xcf, Byte9=0xcf, Byte10=0xff, Byte11=0xa3; "
2022-01-01T18:53:02,maintenance.log,LC2192090009A,InspurMcaDiagnose:,[3344 : 3354 INFO]【MCAProgressTask】Get register start time: 2022-01-01T18:53:02 
2022-01-01T18:53:02,maintenance.log,LC2192090009A,InspurMcaDiagnose:,[3344 : 3354 INFO]【MCAProgressTask】 Before read  cpu register data sleep 90s 
